Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,elevation_zone,near_threshold,distance_to_nearest_threshold,chaos_amplification_factor,aspect_sin,aspect_cos,Soil_Type13,Soil_Type3,Soil_Type6,Soil_Group_Other,Soil_Type2,Soil_Group_Organic,Soil_Type30,Soil_Type29,Soil_Type33,Soil_Type10,Soil_Type12,Soil_Group_Rocky,Soil_Group_Sandy,Soil_Group_Clay,Soil_Type23,Soil_Type1,Soil_Type17,Cover_Type
4068,2971,198,16,124,22,1293,214,252,168,1599,0,0,1,0,Subalpine,False,171.0,1.0,-0.3090169943749473,-0.9510565162951536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4069,2205,123,21,0,0,764,250,219,87,362,0,0,0,1,Foothill,False,195.0,1.0,0.838670567945424,-0.5446390350150271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4070,2198,11,4,0,0,785,216,232,153,351,0,0,0,1,Foothill,False,202.0,1.0,0.1908089953765448,0.981627183447664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
4071,2199,17,21,60,9,942,197,190,123,342,0,0,0,1,Foothill,False,201.0,1.0,0.29237170472273677,0.9563047559630354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4072,2224,133,20,0,0,1130,248,226,96,272,0,0,0,1,Foothill,False,176.0,1.0,0.7313537016191706,-0.6819983600624984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4073,2212,164,8,0,0,1120,228,243,147,272,0,0,0,1,Foothill,False,188.0,1.0,0.2756373558169992,-0.9612616959383189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4074,2214,219,6,0,0,1116,213,246,170,277,0,0,0,1,Foothill,False,186.0,1.0,-0.6293203910498376,-0.7771459614569708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4075,2222,191,22,30,8,1110,213,251,161,324,0,0,0,1,Foothill,False,178.0,1.0,-0.19080899537654472,-0.981627183447664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4076,2226,186,23,30,11,1110,217,249,153,342,0,0,0,1,Foothill,False,174.0,1.0,-0.1045284632676535,-0.9945218953682733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4077,2216,145,6,0,0,1110,228,239,144,404,0,0,0,1,Foothill,False,184.0,1.0,0.5735764363510459,-0.8191520442889919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4078,2213,139,5,0,0,1110,227,238,145,426,0,0,0,1,Foothill,False,187.0,1.0,0.6560590289905073,-0.754709580222772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4079,2215,193,12,0,0,1110,219,249,163,450,0,0,0,1,Foothill,False,185.0,1.0,-0.22495105434386498,-0.9743700647852352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4080,2161,74,8,0,0,1150,230,224,127,741,0,0,0,1,Foothill,False,239.0,1.0,0.9612616959383189,0.27563735581699916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4081,2162,289,9,0,0,1158,196,239,183,769,0,0,0,1,Foothill,False,238.0,1.0,-0.945518575599317,0.3255681544571563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4082,2171,21,35,30,15,1248,175,146,86,997,0,0,0,1,Foothill,False,229.0,1.0,0.35836794954530027,0.9335804264972017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4083,2127,255,5,30,-4,977,209,243,172,1423,0,0,0,1,Foothill,False,273.0,1.0,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4084,2138,252,20,42,8,968,170,249,214,1410,0,0,0,1,Foothill,False,262.0,1.0,-0.9510565162951535,-0.30901699437494756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4085,2344,351,18,426,219,1047,185,206,157,1318,0,0,0,1,Foothill,False,56.0,1.0,-0.1564344650402311,0.9876883405951377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4086,2326,87,20,404,146,1158,244,204,80,1221,0,0,0,1,Foothill,False,74.0,1.0,0.9986295347545738,0.052335956242943966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4087,2314,122,16,382,134,1176,245,226,105,1195,0,0,0,1,Foothill,False,86.0,1.0,0.8480480961564261,-0.5299192642332048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4088,2311,167,18,361,130,1195,232,244,135,1168,0,0,0,1,Foothill,False,89.0,1.0,0.2249510543438652,-0.9743700647852351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4089,2310,191,23,339,129,1214,212,250,160,1142,0,0,0,1,Foothill,False,90.0,1.0,-0.19080899537654472,-0.981627183447664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4090,2318,193,23,319,135,1231,211,251,164,1116,0,0,0,1,Foothill,False,82.0,1.0,-0.22495105434386498,-0.9743700647852352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4091,2291,131,22,234,108,1302,249,222,88,1015,0,0,0,1,Foothill,False,109.0,1.0,0.7547095802227721,-0.6560590289905072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4092,2282,132,21,212,99,1321,248,224,94,990,0,0,0,1,Foothill,False,118.0,1.0,0.7431448254773942,-0.6691306063588582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4093,2264,133,23,175,81,1360,249,222,88,942,0,0,0,1,Foothill,False,136.0,1.0,0.7313537016191706,-0.6819983600624984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4094,2238,134,24,134,75,1421,249,220,84,872,0,0,0,1,Foothill,False,162.0,1.0,0.7193398003386511,-0.6946583704589974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4095,2228,134,26,124,70,1442,250,218,80,850,0,0,0,1,Foothill,False,172.0,1.0,0.7193398003386511,-0.6946583704589974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4096,2218,138,25,108,60,1448,248,222,86,828,0,0,0,1,Foothill,False,182.0,1.0,0.6691306063588583,-0.7431448254773941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4097,2201,139,24,90,43,1415,248,225,91,785,0,0,0,1,Foothill,False,199.0,1.0,0.6560590289905073,-0.754709580222772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4098,2180,117,31,67,40,1384,254,194,42,745,0,0,0,1,Foothill,False,220.0,1.0,0.8910065241883679,-0.45399049973954675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4099,2147,116,22,30,11,1355,251,213,77,708,0,0,0,1,Foothill,False,253.0,1.0,0.8987940462991669,-0.4383711467890775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4100,2345,216,21,120,43,1120,194,254,189,120,0,0,0,1,Foothill,False,55.0,1.0,-0.587785252292473,-0.8090169943749475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4101,2341,110,14,127,29,1110,243,224,107,30,0,0,0,1,Foothill,False,59.0,1.0,0.9396926207859084,-0.3420201433256687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4102,2297,68,8,0,0,1116,228,225,130,240,0,0,0,1,Foothill,False,103.0,1.0,0.9271838545667874,0.37460659341591196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
4103,2333,317,13,150,52,1167,186,229,182,457,0,0,0,1,Foothill,False,67.0,1.0,-0.6819983600624983,0.7313537016191707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
4104,2071,87,10,30,3,765,235,224,119,912,0,0,0,1,Foothill,False,329.0,1.0,0.9986295347545738,0.052335956242943966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4105,2072,327,13,0,0,738,189,225,176,914,0,0,0,1,Foothill,False,328.0,1.0,-0.544639035015027,0.838670567945424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
4106,2079,324,21,30,11,711,162,213,188,892,0,0,0,1,Foothill,False,321.0,1.0,-0.5877852522924734,0.8090169943749473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
4107,2120,308,27,108,62,607,135,211,210,807,0,0,0,1,Foothill,False,280.0,1.0,-0.7880107536067218,0.6156614753256585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4108,2145,321,31,150,87,558,127,194,198,768,0,0,0,1,Foothill,False,255.0,1.0,-0.6293203910498378,0.7771459614569706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4109,2155,326,30,175,102,534,133,192,191,750,0,0,0,1,Foothill,False,245.0,1.0,-0.5591929034707466,0.8290375725550418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4110,2186,350,19,283,147,446,183,205,158,685,0,0,0,1,Foothill,False,214.0,1.0,-0.1736481776669304,0.984807753012208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4111,2132,119,29,108,66,342,254,202,54,612,0,0,0,1,Foothill,False,268.0,1.0,0.8746197071393959,-0.484809620246337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4112,2082,130,36,42,27,330,251,195,39,601,0,0,0,1,Foothill,False,318.0,1.0,0.766044443118978,-0.6427876096865394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4113,3194,71,10,60,5,3723,231,221,121,3156,1,0,0,0,Subalpine,True,6.0,2.0,0.9455185755993167,0.32556815445715676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
4114,3100,96,31,162,32,2794,251,180,33,3697,1,0,0,0,Subalpine,False,100.0,1.0,0.9945218953682733,-0.10452846326765355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4115,3060,205,15,395,80,1627,210,252,174,3565,1,0,0,0,Subalpine,False,140.0,1.0,-0.4226182617406993,-0.90630778703665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4116,2845,112,23,255,81,1894,252,209,71,1045,0,0,1,0,Subalpine,True,45.0,2.0,0.9271838545667874,-0.37460659341591207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4117,2807,122,18,175,48,1974,248,222,95,955,0,0,1,0,Subalpine,True,7.0,2.0,0.8480480961564261,-0.5299192642332048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4118,2808,253,15,0,0,1921,184,249,202,1068,0,0,1,0,Subalpine,True,8.0,2.0,-0.9563047559630353,-0.2923717047227371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4119,2253,170,5,0,0,404,224,242,153,474,0,0,0,1,Foothill,False,147.0,1.0,0.17364817766693028,-0.984807753012208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4120,2253,191,7,0,0,424,220,246,161,499,0,0,0,1,Foothill,False,147.0,1.0,-0.19080899537654472,-0.981627183447664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4121,2203,18,6,0,0,785,216,227,149,335,0,0,0,1,Foothill,False,197.0,1.0,0.3090169943749474,0.9510565162951535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
4122,2210,329,19,90,11,1057,172,214,180,366,0,0,0,1,Foothill,False,190.0,1.0,-0.5150380749100545,0.8571673007021121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4123,2219,110,10,0,0,1159,237,230,123,301,0,0,0,1,Foothill,False,181.0,1.0,0.9396926207859084,-0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4124,2215,350,12,30,-1,1150,198,219,160,301,0,0,0,1,Foothill,False,185.0,1.0,-0.1736481776669304,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
4125,2220,340,15,0,0,1146,186,216,168,306,0,0,0,1,Foothill,False,180.0,1.0,-0.3420201433256686,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4126,2214,357,5,0,0,1140,213,231,157,335,0,0,0,1,Foothill,False,186.0,1.0,-0.05233595624294437,0.9986295347545738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4127,2215,323,9,0,0,1140,196,230,174,350,0,0,0,1,Foothill,False,185.0,1.0,-0.6018150231520483,0.7986355100472928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4128,2217,340,12,0,0,1140,195,223,166,366,0,0,0,1,Foothill,False,183.0,1.0,-0.3420201433256686,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4129,2219,0,14,0,0,1140,199,214,151,384,0,0,0,1,Foothill,False,181.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4130,2221,354,17,0,0,1140,189,207,155,404,0,0,0,1,Foothill,False,179.0,1.0,-0.10452846326765342,0.9945218953682733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4131,2226,356,21,30,7,1140,183,198,150,424,0,0,0,1,Foothill,False,174.0,1.0,-0.06975647374412564,0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4132,2212,245,10,0,0,1140,200,248,186,492,0,0,0,1,Foothill,False,188.0,1.0,-0.9063077870366502,-0.42261826174069916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4133,2164,40,16,0,0,1179,220,204,114,752,0,0,0,1,Foothill,False,236.0,1.0,0.6427876096865393,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4134,2162,322,8,0,0,1187,200,232,172,780,0,0,0,1,Foothill,False,238.0,1.0,-0.6156614753256582,0.788010753606722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4135,2172,261,18,30,10,1195,172,247,211,808,0,0,0,1,Foothill,False,228.0,1.0,-0.9876883405951377,-0.15643446504023104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4136,2172,8,33,60,19,1317,164,157,115,1092,0,0,0,1,Foothill,False,228.0,1.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4137,2225,34,37,150,95,1116,189,136,56,1544,0,0,0,1,Foothill,False,175.0,1.0,0.5591929034707469,0.8290375725550417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4138,2137,54,20,0,0,959,227,192,89,1463,0,0,0,1,Foothill,False,263.0,1.0,0.8090169943749475,0.5877852522924731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4139,2132,252,14,30,2,940,188,249,198,1438,0,0,0,1,Foothill,False,268.0,1.0,-0.9510565162951535,-0.30901699437494756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4140,2144,249,27,60,14,931,152,247,225,1426,0,0,0,1,Foothill,False,256.0,1.0,-0.9335804264972016,-0.3583679495453007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4141,2340,99,21,404,159,1116,249,206,75,1262,0,0,0,1,Foothill,False,60.0,1.0,0.9876883405951378,-0.1564344650402308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4142,2326,103,24,382,145,1134,252,200,62,1235,0,0,0,1,Foothill,False,74.0,1.0,0.9743700647852352,-0.22495105434386503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4143,2312,113,22,361,132,1153,252,211,75,1209,0,0,0,1,Foothill,False,88.0,1.0,0.9205048534524403,-0.3907311284892738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4144,2301,141,19,339,121,1172,244,232,109,1183,0,0,0,1,Foothill,False,99.0,1.0,0.6293203910498374,-0.7771459614569709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4145,2306,183,21,277,123,1224,220,249,151,1107,0,0,0,1,Foothill,False,94.0,1.0,-0.052335956242943564,-0.9986295347545738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4146,2304,143,18,255,121,1242,243,234,113,1082,0,0,0,1,Foothill,False,96.0,1.0,0.6018150231520482,-0.7986355100472929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4147,2293,118,21,234,105,1260,251,215,82,1057,0,0,0,1,Foothill,False,107.0,1.0,0.8829475928589269,-0.4694715627858909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4148,2281,119,19,212,93,1279,249,220,92,1032,0,0,0,1,Foothill,False,119.0,1.0,0.8746197071393959,-0.484809620246337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4149,2257,118,22,150,74,1338,251,214,78,960,0,0,0,1,Foothill,False,143.0,1.0,0.8829475928589269,-0.4694715627858909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4150,2245,128,23,134,62,1358,251,218,81,937,0,0,0,1,Foothill,False,155.0,1.0,0.788010753606722,-0.6156614753256583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4151,2238,139,24,124,75,1379,248,224,90,914,0,0,0,1,Foothill,False,162.0,1.0,0.6560590289905073,-0.754709580222772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4152,2229,138,27,108,66,1400,249,219,80,892,0,0,0,1,Foothill,False,171.0,1.0,0.6691306063588583,-0.7431448254773941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4153,2206,141,28,85,48,1442,247,220,82,849,0,0,0,1,Foothill,False,194.0,1.0,0.6293203910498374,-0.7771459614569709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4154,2199,146,27,67,41,1456,245,225,90,828,0,0,0,1,Foothill,False,201.0,1.0,0.5591929034707469,-0.8290375725550416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4155,2190,147,28,60,32,1441,244,224,88,807,0,0,0,1,Foothill,False,210.0,1.0,0.5446390350150273,-0.8386705679454239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4156,2181,143,29,60,23,1425,246,219,80,787,0,0,0,1,Foothill,False,219.0,1.0,0.6018150231520482,-0.7986355100472929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4157,2170,129,31,42,24,1410,252,205,56,768,0,0,0,1,Foothill,False,230.0,1.0,0.777145961456971,-0.6293203910498373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4158,2140,109,14,0,0,1382,243,224,108,732,0,0,0,1,Foothill,False,260.0,1.0,0.9455185755993168,-0.32556815445715664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4159,2215,12,25,30,14,1243,187,182,123,601,0,0,0,1,Foothill,False,185.0,1.0,0.20791169081775934,0.9781476007338057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4160,2317,97,13,42,8,1140,241,220,106,124,0,0,0,1,Foothill,False,83.0,1.0,0.9925461516413221,-0.12186934340514737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4161,2068,327,34,67,32,390,119,181,190,641,0,0,0,1,Foothill,False,332.0,1.0,-0.544639035015027,0.838670567945424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4162,2090,15,23,175,70,450,193,186,123,674,0,0,0,1,Foothill,False,310.0,1.0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4163,3052,195,16,361,72,1660,216,251,165,3598,1,0,0,0,Subalpine,False,148.0,1.0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4164,2897,223,8,90,13,1610,210,248,174,1543,0,0,1,0,Subalpine,False,97.0,1.0,-0.6819983600624984,-0.7313537016191706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
4165,2260,126,4,0,0,295,227,237,145,366,0,0,0,1,Foothill,False,140.0,1.0,0.8090169943749475,-0.587785252292473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4166,2251,175,5,0,0,467,223,243,154,541,0,0,0,1,Foothill,False,149.0,1.0,0.0871557427476582,-0.9961946980917455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4167,2212,129,23,0,0,768,251,218,82,342,0,0,0,1,Foothill,False,188.0,1.0,0.777145961456971,-0.6293203910498373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4168,2206,24,3,0,0,787,218,233,152,324,0,0,0,1,Foothill,False,194.0,1.0,0.4067366430758002,0.9135454576426009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
4169,2376,0,1,446,212,1423,217,236,156,711,0,0,0,1,Foothill,True,24.0,2.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4170,2220,48,7,0,0,1189,223,224,136,331,0,0,0,1,Foothill,False,180.0,1.0,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4171,2238,2,36,30,21,1170,146,147,120,408,0,0,0,1,Foothill,False,162.0,1.0,0.03489949670250097,0.9993908270190958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4172,2169,338,11,0,0,1224,195,224,168,819,0,0,0,1,Foothill,False,231.0,1.0,-0.37460659341591235,0.9271838545667873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4173,2175,223,10,0,0,1233,208,250,178,847,0,0,0,1,Foothill,False,225.0,1.0,-0.6819983600624984,-0.7313537016191706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4174,2177,192,19,0,0,1243,215,251,163,875,0,0,0,1,Foothill,False,223.0,1.0,-0.2079116908177595,-0.9781476007338056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4175,2223,340,39,120,79,1209,111,153,163,1477,0,0,0,1,Foothill,False,177.0,1.0,-0.3420201433256686,0.9396926207859084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4176,2175,7,28,120,37,979,174,172,124,1544,0,0,0,1,Foothill,False,225.0,1.0,0.12186934340514748,0.992546151641322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4177,2341,320,17,395,216,911,174,221,186,1351,0,0,0,1,Foothill,False,59.0,1.0,-0.6427876096865396,0.7660444431189778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4178,2351,351,17,430,226,953,188,209,157,1362,0,0,0,1,Foothill,True,49.0,2.0,-0.1564344650402311,0.9876883405951377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4179,2344,117,17,404,160,1074,247,222,97,1302,0,0,0,1,Foothill,False,56.0,1.0,0.8910065241883679,-0.45399049973954675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4180,2333,109,22,382,149,1092,251,209,75,1276,0,0,0,1,Foothill,False,67.0,1.0,0.9455185755993168,-0.32556815445715664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4181,2320,102,24,361,139,1110,252,200,62,1250,0,0,0,1,Foothill,False,80.0,1.0,0.9781476007338057,-0.20791169081775934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4182,2294,114,19,319,114,1148,249,218,89,1199,0,0,0,1,Foothill,False,106.0,1.0,0.9135454576426009,-0.40673664307580026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4183,2289,157,16,297,109,1165,236,241,130,1173,0,0,0,1,Foothill,False,111.0,1.0,0.39073112848927377,-0.9205048534524404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4184,2289,190,21,277,108,1182,215,251,160,1148,0,0,0,1,Foothill,False,111.0,1.0,-0.17364817766693047,-0.984807753012208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4185,2293,199,22,255,112,1200,207,253,171,1123,0,0,0,1,Foothill,False,107.0,1.0,-0.32556815445715676,-0.9455185755993167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4186,2290,116,17,212,107,1237,247,222,97,1074,0,0,0,1,Foothill,False,110.0,1.0,0.8987940462991669,-0.4383711467890775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4187,2274,109,17,170,86,1276,247,218,94,1026,0,0,0,1,Foothill,False,126.0,1.0,0.9455185755993168,-0.32556815445715664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4188,2253,115,24,127,70,1316,252,209,70,979,0,0,0,1,Foothill,False,147.0,1.0,0.90630778703665,-0.42261826174069933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4189,2194,145,31,60,31,1421,245,217,75,870,0,0,0,1,Foothill,False,206.0,1.0,0.5735764363510459,-0.8191520442889919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4190,2183,150,31,42,25,1443,241,221,83,850,0,0,0,1,Foothill,False,217.0,1.0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4191,2175,152,31,30,17,1465,240,223,88,830,0,0,0,1,Foothill,False,225.0,1.0,0.4694715627858907,-0.882947592858927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4192,2165,149,28,30,7,1451,243,225,91,811,0,0,0,1,Foothill,False,235.0,1.0,0.5150380749100544,-0.8571673007021122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4193,2156,135,22,30,10,1437,248,224,92,792,0,0,0,1,Foothill,False,244.0,1.0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4194,2146,100,14,0,0,1422,243,219,102,774,0,0,0,1,Foothill,False,254.0,1.0,0.984807753012208,-0.1736481776669303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4195,2140,21,10,0,0,1409,214,219,141,757,0,0,0,1,Foothill,False,260.0,1.0,0.35836794954530027,0.9335804264972017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4196,2289,297,29,124,54,1260,126,216,223,664,0,0,0,1,Foothill,False,111.0,1.0,-0.891006524188368,0.45399049973954664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4197,2307,18,23,134,63,1277,196,185,118,573,0,0,0,1,Foothill,False,93.0,1.0,0.3090169943749474,0.9510565162951535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4198,2289,335,22,120,45,1265,164,204,176,454,0,0,0,1,Foothill,False,111.0,1.0,-0.4226182617406992,0.90630778703665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4199,2325,302,8,95,23,1184,199,237,177,162,0,0,0,1,Foothill,False,75.0,1.0,-0.8480480961564261,0.5299192642332047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
